id,name,style_specific,style,abv,ibu,rating
2113,Lyric Ale,Saison / Farmhouse Ale,other ale,0.065,35,3.5208916404315285
2112,Atalanta,Saison / Farmhouse Ale,other ale,0.053,34,4.188344260021601
2302,Pinner Throwback IPA,American IPA,IPA,0.049,35,3.090600873592413
1883,Centennial State Pale Ale,American Pale Ale (APA),other ale,0.052,34,3.1826450586363966
1859,Old Chub NITRO,Scotch Ale / Wee Heavy,dark ale,0.08,43,3.705812785104955
1796,The CROWLER™,,other ale,,24,3.823108520793315
1790,CAN'D AID Foundation,,other ale,,31,3.261860583188993
1752,Icey.P.A.,American IPA,IPA,,79,3.744266234200159
1751,One Nut Brown,English Brown Ale,dark ale,0.05,38,4.195182420470439
1750,Birth IPA,American IPA,IPA,,52,3.030553100418959
1444,Dale's Pale Ale,American Pale Ale (APA),other ale,0.065,65,3.1807762822473715
1252,Dale's Pale Ale,American Pale Ale (APA),other ale,0.065,65,2.2324913609518884
1167,Mama's Little Yella Pils,Czech Pilsener,lager,0.053,35,1.7560917185601095
993,oSKAr the G'Rauch,American IPA,IPA,0.085,54,3.7631402811746173
992,oSKAr the G'Rauch,American IPA,IPA,0.085,67,2.798109251112973
955,Dale's Pale Ale,American Pale Ale (APA),other ale,0.065,65,3.6832851192488882
933,The Deuce,American Brown Ale,dark ale,0.07,22,3.3121175262653226
892,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),other ale,0.065,65,3.1234817879735224
828,Dale's Pale Ale (2012),American Pale Ale (APA),other ale,0.065,65,2.9270545729387414
806,Gordon Imperial Red (2010),American Double / Imperial IPA,IPA,0.087,85,3.8913414153568597
755,Dale's Pale Ale (2011),American Pale Ale (APA),other ale,0.065,65,2.713160927492009
754,Dale's Pale Ale (2010),American Pale Ale (APA),other ale,0.065,65,3.0577622385584218
726,G'KNIGHT (16 oz.),American Double / Imperial IPA,IPA,0.087,85,3.615487764048827
720,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,other ale,0.09,35,3.7487495548864365
661,Chaka,Belgian Strong Pale Ale,other ale,0.08,19,3.9780490806463162
585,HGH (Home Grown Hops): Part Duh,American Strong Ale,other ale,0.08,70,3.2258139073757386
565,Deviant Dale's IPA,American Double / Imperial IPA,IPA,0.08,63,3.4847318269668763
391,One Hit Wonder,American Double / Imperial IPA,IPA,0.09,60,3.6918853627880956
388,G'KNIGHT (12 oz.),American Double / Imperial IPA,IPA,0.087,85,4.166960997509804
8,Ten Fidy Imperial Stout,Russian Imperial Stout,dark ale,0.099,98,4.934847835915583
7,Mama's Little Yella Pils,Czech Pilsener,lager,0.053,35,1.2100090386448672
6,GUBNA Imperial IPA,American Double / Imperial IPA,IPA,0.099,100,4.576836247583091
5,Old Chub,Scottish Ale,dark ale,0.08,35,4.157900837689999
4,Gordon Ale (2009),American Double / Imperial IPA,IPA,0.087,85,3.78138497412373
1,Dale's Pale Ale,American Pale Ale (APA),other ale,0.065,65,3.363006287286373
805,Gordon (2005),American Double / Imperial IPA,IPA,0.092,85,4.419384381179226
804,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,dark ale,0.095,98,4.459974993692434
803,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,dark ale,0.099,98,4.821399835840131
787,Old Chub (2008),Scottish Ale,dark ale,0.08,35,3.944192708566477
786,Old Chub (2004),Scottish Ale,dark ale,0.08,35,4.037479795259051
785,Old Chub (2003),Scottish Ale,dark ale,0.08,35,4.183797884777638
745,Dale's Pale Ale (2008),American Pale Ale (APA),other ale,0.065,65,3.03455670525601
744,Dale's Pale Ale (2006),American Pale Ale (APA),other ale,0.065,65,2.536017487610126
743,Dale's Pale Ale (2004),American Pale Ale (APA),other ale,0.065,65,1.8633362021458444
742,Dale's Pale Ale (2003),American Pale Ale (APA),other ale,0.065,65,2.9154221326833007
741,Dale's Pale Ale (2002),American Pale Ale (APA),other ale,0.065,65,3.3017231684701227
734,Leroy (2005),American Brown Ale,dark ale,0.052,32,3.4427481085932197
733,Gordon Beer (2006),American Double / Imperial IPA,IPA,0.087,60,3.8787743292941634
1533,G'KNIGHT,American Double / Imperial IPA,IPA,0.087,85,3.802888158055149
1532,Ten Fidy,Russian Imperial Stout,dark ale,0.099,98,4.7298586061231225
1328,Deviant Dale's IPA,American Double / Imperial IPA,IPA,0.08,85,4.7506935823145255
1175,Old Chub,Scottish Ale,dark ale,0.08,35,3.421304183355441
1166,Dale's Pale Ale,American Pale Ale (APA),other ale,0.065,65,3.276677025616575
1065,Dale's Pale Ale,American Pale Ale (APA),other ale,0.065,65,2.781042974068917
1908,Fresh Slice White IPA,American White IPA,IPA,0.055,45,2.480174437437035
1946,Overgrown American Pale Ale,American Pale Ale (APA),other ale,0.055,55,2.3944121219456194
1961,Ozark American Pale Ale,American Pale Ale (APA),other ale,0.04,39,2.37188467088001
1684,Hula Hoppie Session IPA,American IPA,IPA,0.048,61,2.7513289900288607
927,Dirty Hippie Dark Wheat,American Dark Wheat Ale,other ale,0.053,19,3.306506939718271
1268,Rustic Red,Irish Red Ale,other ale,0.052,23,2.9012675948758937
697,Stimulator Pale Ale,American Pale Ale (APA),other ale,0.053,48,3.1398255836507873
696,Old Town Ale,Kölsch,other ale,0.045,22,4.059035324382304
695,Car 21,English Bitter,other ale,0.044,28,2.861211486315046
694,Cache La Porter,American Porter,dark ale,0.05,24,3.682251189599309
1805,Rodeo Rye Pale Ale,American Pale Ale (APA),other ale,0.042,35,3.4948160396095655
1048,Outlaw IPA,American IPA,IPA,0.062,65,2.7514419367225855
1043,North Fork Lager,American Pale Lager,lager,0.044,22,3.211140632070418
890,Payette Pale Ale,American Pale Ale (APA),other ale,0.048,35,3.48387814921318
775,Mutton Buster,American Brown Ale,dark ale,0.055,25,3.4227541426705375
1087,Side Kick Kölsch,Kölsch,other ale,0.05,35,3.265415238348272
1931,Fresh Cut Pilsner,American Pilsner,lager,0.046,9,3.943804825770298
1930,Summer Session Ale,American Pale Wheat Ale,other ale,0.05,61,3.1166744949862455
2238,Lobo Lito,Light Lager,lager,0.04,12,3.9085299224128547
2144,Robert Earl Keen Honey Pils,American Pilsner,lager,0.05,17,3.966774026672267
2175,Mound Builder IPA,American IPA,IPA,0.065,77,3.2090490930003517
2168,Amazon Princess IPA,American IPA,IPA,0.062,62,3.9085465861341393
1956,Farmer's Daughter Wheat,American Pale Wheat Ale,other ale,0.042,16,3.783800243406606
1794,People's Pilsner,German Pilsener,lager,0.045,16,2.7758057955899713
2633,Hotbox Brown,American Brown Ale,dark ale,0.055,10,3.7693161485217193
2632,Gold,American Blonde Ale,other ale,0.048,15,3.1156475038379967
2631,Black,American Black Ale,other ale,0.0579999999999999,18,3.423219167253905
2630,98 Problems (Cuz A Hop Ain't One),American IPA,IPA,0.065,65,3.9451562567187413
2629,Veteran’s Pale Ale (VPA),American Pale Ale (APA),other ale,0.05,40,3.345034000266702
2628,Grapefruit IPA,American IPA,IPA,0.05,35,3.0194113736656463
1062,Pete's ESP Lager (1998),American Pale Lager,lager,0.051,25,2.915562259976531
1061,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,other ale,0.047,21,3.503593557553192
1060,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,lager,0.049,9,3.9559933159748133
1056,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),other ale,,23,3.509157347396732
1055,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,other ale,0.047,28,3.455292650700934
1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,other ale,0.047,23,4.024136690382652
1053,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,other ale,0.047,35,1.9895015461073662
2635,Sparkle,American Pale Lager,lager,0.0409999999999999,12,3.728746939023438
1404,North 45 Amber Ale,American Amber / Red Ale,other ale,0.059,25,2.7639026264504363
1403,Horny Monk,Dubbel,other ale,0.069,20,4.247390893985238
1402,Mind's Eye PA,American IPA,IPA,0.067,74,4.170358134433789
2312,Camelback,American IPA,IPA,0.061,60,4.027107016590029
1636,Local 5 Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,28,3.2961417287858095
1518,Devils Head Red Ale,American Amber / Red Ale,other ale,0.073,23,4.0392463557227885
1384,Elephant Rock IPA,American IPA,IPA,0.07,75,3.2151133552430453
1797,Black Bay Milk Stout,Milk / Sweet Stout,dark ale,0.05,45,4.4525024615601865
1437,Atom Splitter Pale Ale,American Pale Ale (APA),other ale,0.05,28,3.527110771468573
1791,Hot Date Ale,Chile Beer,other ale,0.06,20,3.4500452425035375
1540,Masked Bandit IPA,American Black Ale,other ale,0.07,32,2.9726731220064675
1491,Sweet Potato Ale,Fruit / Vegetable Beer,other ale,0.06,24,3.4819951622122582
1335,Float Trip Ale,American Blonde Ale,other ale,0.045,18,2.731776963117976
847,Old Tom Porter,American Porter,dark ale,0.055,25,3.6538407484046096
846,Black Walnut Wheat,American Dark Wheat Ale,other ale,0.045,18,4.0814168099655905
521,McKinney Eddy Amber Ale,American Amber / Red Ale,other ale,0.055,20,2.9372730527327464
479,Missouri Mule India Pale Ale,American IPA,IPA,0.07,70,3.473787015611754
2559,Blood of the Unicorn,American Amber / Red Ale,other ale,0.065,25,3.0889416043438898
1760,GreyBeard™ IPA,American IPA,IPA,0.069,51,3.819955773588746
1759,Pisgah Pale Ale,American Pale Ale (APA),other ale,0.057,31,3.797510531768898
1589,PONTO S.I.P.A.,American IPA,IPA,0.045,80,3.3522023655800752
1457,Chronic Ale,American Amber / Red Ale,other ale,0.049,21,3.4764349461697743
1191,Swami's India Pale Ale,American IPA,IPA,0.068,75,3.551538628984767
2336,New Cleveland Palesner,American Pilsner,lager,0.05,11,3.691690019506775
2553,Mazzie,American Pale Ale (APA),other ale,0.054,45,3.825618106579869
1909,Big Chuck Barleywine,American Barleywine,other ale,0.099,25,3.1272599254822495
335,Ponderosa IPA,American IPA,IPA,,65,3.2489512677353027
64,Liquid Amber Ale,American Amber / Red Ale,other ale,,17,4.202548407263839
2360,Morning Wood Wheat (Current),American Pale Wheat Ale,other ale,0.059,14,3.736808241174897
1463,Hideout Helles,Munich Helles Lager,lager,0.069,17,3.1308608583357875
1462,Dead Eye Dunkel,Munich Dunkel Lager,lager,0.06,15,3.9846997703665084
1461,Peacemaker Pilsner,Czech Pilsener,lager,0.0579999999999999,21,2.9832320023145376
711,Over the Rail Pale Ale,American Pale Ale (APA),other ale,0.057,68,2.400552073326506
188,Pallavicini Pilsner (2009),Czech Pilsener,lager,0.0579999999999999,21,2.9401948016016903
130,Morning Wood Wheat (Current),American Pale Wheat Ale,other ale,0.059,14,3.6387008971348402
399,Pyramid Hefeweizen (2011),Hefeweizen,other ale,0.052,18,3.264340597961138
82,Haywire Hefeweizen (2010),Hefeweizen,other ale,0.052,18,3.3263236154206344
2031,Golden Fleece,Belgian Pale Ale,other ale,0.045,35,2.417037614015795
2030,Smoking Mirror,American Porter,dark ale,0.055,30,2.912888037886893
2269,Rahr's Blonde,Munich Helles Lager,lager,0.046,17,3.5349711914740034
2229,Pride of Texas Pale Ale,American Pale Ale (APA),other ale,0.0579999999999999,60,3.7746123673995715
2370,18th Anniversary Gose,Gose,other ale,0.044,5,3.686508815900958
2211,White (2015),Witbier,other ale,0.046,25,3.544310013106246
1861,BLAKKR,American Black Ale,other ale,0.099,85,3.0224949718440937
1718,Firemans #4 Blonde Ale (2013),American Blonde Ale,other ale,0.051,21,3.507438098653176
1290,The Sword Iron Swan Ale,English Pale Ale,other ale,0.059,28,3.5436510042080718
1091,Hans' Pils (2015),German Pilsener,lager,0.053,52,1.0
1086,Four Squared (2015),American Blonde Ale,other ale,0.06,50,3.4112878099212294
830,Firemans #4 Blonde Ale (2015),American Blonde Ale,other ale,0.051,21,3.042793005754989
1021,Watership Brown Ale,American Brown Ale,dark ale,0.072,55,4.114183940845716
938,Gangway IPA,American IPA,IPA,0.062,55,2.345067411689477
715,Long Day Lager,Czech Pilsener,lager,0.049,17,3.3246834956866227
2516,Farmer's Daughter Blonde,American Blonde Ale,other ale,0.051,17,3.6732307452271935
2515,Pump House IPA,American IPA,IPA,0.055,45,3.5994388320008865
2514,Suicide Blonde IPA,Belgian IPA,IPA,0.07,45,2.781084896622039
2513,Vanilla Porter,American Porter,dark ale,0.047,25,3.3003459314797827
2512,Honey Rye,Rye Beer,other ale,0.0579999999999999,18,3.3438182602743534
1467,Happy Cider,Cider,other ale,0.055,20,4.000998081623379
945,Long Hammer IPA,American IPA,IPA,0.065,44,2.7960984204736095
583,Long Hammer IPA,American IPA,IPA,0.065,44,3.5855702842876425
339,Copper Hook (2011),American Amber / Red Ale,other ale,0.0579999999999999,27,3.7353706151195265
1375,Nectar of the Hops,Mead,other ale,0.08,35,3.705666063541921
1374,Sunshine Nectar,Mead,other ale,0.08,16,3.5108610593708773
1373,Black Raspberry Nectar,Mead,other ale,0.08,32,3.373313995518
2087,Blood Orange Wit,Witbier,other ale,0.05,16,3.449225988745025
2414,Consilium,American Pale Ale (APA),other ale,0.05,40,2.979970854981459
1581,Hammer & Sickle,Russian Imperial Stout,dark ale,0.09,60,4.562219305353479
1176,Redacted Rye IPA,American IPA,IPA,0.07,100,4.961905593431537
1006,Elevation Triple India Pale Ale,American Double / Imperial IPA,IPA,0.099,100,4.598878186773194
1005,5:00 O'Clock Afternoon Ale,American Blonde Ale,other ale,0.05,25,3.3716768134519515
636,Ryeteous Rye IPA (2012),American IPA,IPA,0.07,100,4.630457707358035
1538,Stout Ol' Friend,American Stout,dark ale,0.064,38,3.4664965281798263
1075,Stout Ol' Friend (2012),American Stout,dark ale,0.064,31,4.103488166767169
710,Rye Porter,American Porter,dark ale,,21,4.149625684294158
709,Miner's Gold,American Blonde Ale,other ale,0.05,26,2.8159106957012288
708,Vienna Lager,Vienna Lager,lager,0.046,16,3.4099899651203005
706,Jessie's Garage,American Pale Ale (APA),other ale,0.0559999999999999,24,2.9932657123578927
220,Colorado Red Ale,American Amber / Red Ale,other ale,0.062,23,2.6183961357902934
219,Miner's Gold,American Blonde Ale,other ale,,35,3.9910422608010676
2576,Fist City,American Pale Ale (APA),other ale,0.055,40,3.6077583862879745
1133,A Little Crazy,Belgian Pale Ale,other ale,0.068,15,3.592060416537074
609,Rosa Hibiscus Ale,Herbed / Spiced Beer,other ale,0.0579999999999999,15,3.6886150381880065
418,Fistmas Ale,Herbed / Spiced Beer,other ale,0.061,31,3.1092368957243255
417,Oktoberfest Revolution,Märzen / Oktoberfest,lager,0.057,25,2.7184265135399137
416,Eugene Porter,American Porter,dark ale,0.068,28,3.829566672818746
415,Anti-Hero IPA,American IPA,IPA,0.065,70,3.5487202615692257
414,Bottom Up Belgian Wit,Witbier,other ale,0.05,14,3.862761860645614
2452,Hustle,American Amber / Red Ale,other ale,0.057,42,3.367253804793991
2451,Pure Fury,American Pale Ale (APA),other ale,0.055,42,3.986804678020083
2132,Dad,American Amber / Red Ale,other ale,0.06,60,3.323831980059771
1993,Panther,American Porter,dark ale,0.0579999999999999,35,3.2649635440620024
1992,Franz,Märzen / Oktoberfest,lager,0.052,21,3.0670594551076524
1935,Zen,American Pale Ale (APA),other ale,0.043,45,2.7722701248191224
1852,Truth,American IPA,IPA,0.072,75,3.3365799269577536
1851,Cougar,American Blonde Ale,other ale,0.048,25,2.9067083505296227
2307,Smooth Operator,Cream Ale,other ale,0.038,16,3.8160230917813998
2580,Gose,Gose,other ale,0.035,33,3.31016607236036
1807,Maine Island Trail Ale,American Pale Ale (APA),other ale,0.043,30,3.090723600906045
1180,River North White Ale,Witbier,other ale,0.05,22,2.75732757934643
1179,River North Ale,American Amber / Red Ale,other ale,0.05,18,3.644849938396638
1771,Lil SIPA,American IPA,IPA,0.05,55,3.1885896150558835
1654,Hop Bomber Rye Pale Ale,American Pale Ale (APA),other ale,0.055,60,3.3969634927796912
2579,Jah Mon,American IPA,IPA,0.05,100,4.960024787222467
2373,Oktoberfest,Märzen / Oktoberfest,lager,0.062,21,2.9447418978748647
2049,Headless Wylie,Pumpkin Ale,other ale,0.08,20,3.835218826371493
2048,Dayman IPA,American IPA,IPA,0.05,47,3.550776018722895
1880,All Aboard! Anniversary Stout,Oatmeal Stout,dark ale,0.071,43,4.04669785824345
1879,Hop Lace,American White IPA,IPA,0.062,51,2.9238736925343507
1878,OH-PA Session Pale Ale,American Pale Ale (APA),other ale,0.048,30,4.031041608305917
1877,Patrick's Poison,American Amber / Red Ale,other ale,0.08,16,3.9130875072872926
1764,Rudolph's Red,American Amber / Red Ale,other ale,0.081,27,3.356201615952684
1103,Babbling Blonde,American Blonde Ale,other ale,0.053,25,3.1523456961264595
1102,Maxwell's Scottish Ale,Scottish Ale,dark ale,0.051,23,3.530765023277659
1101,Grateful White,Witbier,other ale,0.061,17,4.544477679305758
1100,RT Lager,American Amber / Red Lager,lager,0.055,8,3.9406132830707827
1099,Old Wylie's IPA,American IPA,IPA,0.062,40,2.710237495479676
1098,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,other ale,0.048,15,3.7584944142793635
1330,Track 1 Amber Lager,American Amber / Red Lager,lager,0.045,21,2.1810898882311696
2074,Pine Knob Pilsner,Czech Pilsener,lager,0.053,17,3.547035727160411
1724,Cal and Co. Black Cherry Porter,American Porter,dark ale,,26,2.671125350850999
1280,Lazy Daze Lager,American Adjunct Lager,lager,0.055,20,3.3583368632093387
899,Rochester Red Ale,American Amber / Red Ale,other ale,0.059,35,3.5462142173067615
363,Milkshake Stout,Milk / Sweet Stout,dark ale,0.05,39,3.985452694350381
158,Cornerstone IPA,American IPA,IPA,0.07,70,3.34546306824421
97,Lazy Daze Lager,American Adjunct Lager,lager,0.055,16,3.4102430929316236
1860,Rogue American Amber Ale,American Amber / Red Ale,other ale,0.051,30,3.3241133517554555
1577,12th Round,American Strong Ale,other ale,0.076,78,3.330681883217145
1576,RoughTail IPA,American IPA,IPA,0.07,80,4.0869625091996395
1575,Polar Night Stout,American Stout,dark ale,0.08,36,3.4770498560207783
2304,Sundown,Saison / Farmhouse Ale,other ale,0.071,36,3.141983599420106
2249,Sanctified,Belgian Strong Pale Ale,other ale,0.099,29,3.3772258191348485
2053,Fear of a Brett Planet,American Pale Ale (APA),other ale,0.051,19,2.7181742153741397
1842,Original Slacker Ale,English Brown Ale,dark ale,0.0559999999999999,40,3.690135790758736
1841,Alpha Blackback,American Black Ale,other ale,0.072,32,3.3482471275097345
1782,Kiss Off IPA,American IPA,IPA,0.063,42,3.2068886561992787
1552,Dog Days Summer Ale,Kölsch,other ale,0.045,28,3.9667290389358243
1479,1881 California Red,American Amber / Red Ale,other ale,0.0559999999999999,35,3.702003441370111
1478,CAPT Black IPA,American Black Ale,other ale,0.073,55,2.9355686840630195
1370,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,lager,0.048,42,1.0
883,CAPT Black IPA,American Black Ale,other ale,0.073,55,3.8291171669208985
882,1881 California Red Ale,American Amber / Red Ale,other ale,0.0559999999999999,35,3.6948533774455554
1868,Saint Archer White Ale,Witbier,other ale,0.05,15,3.688982918723077
1867,Saint Archer IPA,American IPA,IPA,0.068,66,3.400360168613749
1865,Saint Archer Pale Ale,American Pale Ale (APA),other ale,0.052,40,3.3125079460042155
1864,Saint Archer Blonde,Kölsch,other ale,0.048,22,3.1361335616443475
2599,Sex Panther,American Porter,dark ale,0.069,20,2.644339753509263
2073,Winter Warmer (Vault Series),Winter Warmer,other ale,0.095,25,3.7590755214314293
2063,Count Hopula (Vault Series),American Double / Imperial IPA,IPA,0.091,99,4.995626530789699
1995,Oktoberfest,Märzen / Oktoberfest,lager,0.055,15,3.36680075342504
